latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cleaning_reason
-1.9006,110.1357,312.6,4.1,1.9,2023-09-16,318,Terra,MODIS,32,61.03,289.5,47.1,D,0,iqr_outlier_or_duplicate
-3.3073,105.0032,337.3,1.7,1.3,2023-09-16,318,Terra,MODIS,82,61.03,298.1,67.9,D,0,iqr_outlier_or_duplicate
-3.3186,105.0017,341.4,1.7,1.3,2023-09-16,318,Terra,MODIS,88,61.03,296.9,80.5,D,0,iqr_outlier_or_duplicate
-3.3174,104.9953,337.4,1.7,1.3,2023-09-16,318,Terra,MODIS,41,61.03,296.1,64.3,D,0,iqr_outlier_or_duplicate
-3.3462,105.037,332.2,1.7,1.3,2023-09-16,318,Terra,MODIS,77,61.03,297.1,51.5,D,0,iqr_outlier_or_duplicate
-8.2963,137.7727,333.7,2.0,1.4,2023-09-16,424,Aqua,MODIS,86,61.03,297.7,72.0,D,0,iqr_outlier_or_duplicate
-8.2933,137.7671,336.2,2.0,1.4,2023-09-16,424,Aqua,MODIS,88,61.03,299.5,80.9,D,0,iqr_outlier_or_duplicate
-8.0298,139.2123,334.4,1.5,1.2,2023-09-16,424,Aqua,MODIS,66,61.03,296.1,54.2,D,0,iqr_outlier_or_duplicate
-7.9017,138.7951,339.5,1.6,1.3,2023-09-16,424,Aqua,MODIS,90,61.03,299.1,70.0,D,0,iqr_outlier_or_duplicate
-7.8905,138.7935,341.2,1.6,1.3,2023-09-16,424,Aqua,MODIS,91,61.03,299.0,73.8,D,0,iqr_outlier_or_duplicate
-7.8924,138.7789,357.9,1.6,1.3,2023-09-16,424,Aqua,MODIS,99,61.03,299.6,149.9,D,0,iqr_outlier_or_duplicate
-7.9018,138.7884,337.7,1.6,1.3,2023-09-16,424,Aqua,MODIS,82,61.03,299.3,61.5,D,0,iqr_outlier_or_duplicate
-7.8906,138.7869,361.2,1.6,1.3,2023-09-16,424,Aqua,MODIS,100,61.03,299.5,164.0,D,0,iqr_outlier_or_duplicate
-7.8926,138.7723,334.1,1.6,1.3,2023-09-16,424,Aqua,MODIS,87,61.03,298.8,56.9,D,0,iqr_outlier_or_duplicate
-7.8793,138.7854,339.6,1.6,1.3,2023-09-16,424,Aqua,MODIS,90,61.03,298.6,71.1,D,0,iqr_outlier_or_duplicate
-7.4322,138.4528,328.8,1.7,1.3,2023-09-16,424,Aqua,MODIS,82,61.03,297.8,45.3,D,0,iqr_outlier_or_duplicate
-8.4519,140.7745,345.9,1.2,1.1,2023-09-16,424,Aqua,MODIS,93,61.03,286.2,67.5,D,0,iqr_outlier_or_duplicate
-9.7947,120.4337,335.1,1.0,1.0,2023-09-16,602,Aqua,MODIS,82,61.03,313.1,16.7,D,0,iqr_outlier_or_duplicate
-9.9268,120.1029,331.1,1.0,1.0,2023-09-16,602,Aqua,MODIS,61,61.03,310.9,17.4,D,0,iqr_outlier_or_duplicate
-9.7961,120.4243,329.8,1.0,1.0,2023-09-16,602,Aqua,MODIS,68,61.03,312.8,8.8,D,0,iqr_outlier_or_duplicate
-7.5405,110.853,331.1,2.9,1.6,2023-09-16,603,Aqua,MODIS,81,61.03,300.8,89.7,D,2,iqr_outlier_or_duplicate
-8.4728,117.6086,360.7,1.0,1.0,2023-09-16,603,Aqua,MODIS,100,61.03,309.4,74.9,D,0,iqr_outlier_or_duplicate
-7.538,110.8459,328.8,2.9,1.6,2023-09-16,603,Aqua,MODIS,79,61.03,301.2,77.6,D,2,iqr_outlier_or_duplicate
-2.9599,111.5678,339.4,2.1,1.4,2023-09-16,604,Aqua,MODIS,91,61.03,284.6,107.1,D,0,iqr_outlier_or_duplicate
-5.1254,119.6681,345.0,1.1,1.0,2023-09-16,604,Aqua,MODIS,92,61.03,304.8,36.7,D,0,iqr_outlier_or_duplicate
-3.3447,112.62,341.0,1.8,1.3,2023-09-16,604,Aqua,MODIS,90,61.03,296.2,88.3,D,0,iqr_outlier_or_duplicate
-3.347,112.6042,329.4,1.8,1.3,2023-09-16,604,Aqua,MODIS,82,61.03,296.0,48.4,D,0,iqr_outlier_or_duplicate
-3.2902,112.4982,328.0,1.8,1.3,2023-09-16,604,Aqua,MODIS,76,61.03,295.1,45.6,D,0,iqr_outlier_or_duplicate
-3.0974,112.9022,338.3,1.7,1.3,2023-09-16,604,Aqua,MODIS,89,61.03,295.1,70.3,D,0,iqr_outlier_or_duplicate
-2.9761,113.6001,333.3,1.5,1.2,2023-09-16,604,Aqua,MODIS,86,61.03,296.8,48.7,D,0,iqr_outlier_or_duplicate
-2.9597,111.5629,334.2,2.1,1.4,2023-09-16,604,Aqua,MODIS,83,61.03,286.2,86.6,D,0,iqr_outlier_or_duplicate
-1.2865,116.0947,312.4,1.0,1.0,2023-09-16,605,Aqua,MODIS,63,61.03,279.7,9.1,D,0,iqr_outlier_or_duplicate
1.2549,101.5275,316.3,3.9,1.8,2023-09-16,744,Aqua,MODIS,47,61.03,289.8,64.9,D,0,iqr_outlier_or_duplicate
-1.5434,120.4389,311.7,1.0,1.0,2023-09-16,1359,Terra,MODIS,83,61.03,276.5,13.4,N,0,iqr_outlier_or_duplicate
-1.5421,120.4478,301.4,1.0,1.0,2023-09-16,1359,Terra,MODIS,41,61.03,277.6,6.5,N,0,iqr_outlier_or_duplicate
-3.3036,104.9788,312.5,3.3,1.7,2023-09-16,1537,Terra,MODIS,65,61.03,286.1,65.7,N,0,iqr_outlier_or_duplicate
-3.3557,105.0471,339.5,3.4,1.7,2023-09-16,1537,Terra,MODIS,100,61.03,285.8,245.5,N,0,iqr_outlier_or_duplicate
-3.3602,105.0176,351.2,3.3,1.7,2023-09-16,1537,Terra,MODIS,100,61.03,288.4,372.3,N,0,iqr_outlier_or_duplicate
-3.3188,104.9811,310.0,3.3,1.7,2023-09-16,1537,Terra,MODIS,30,61.03,282.3,51.9,N,0,iqr_outlier_or_duplicate
-3.299,105.0081,308.2,3.3,1.7,2023-09-16,1537,Terra,MODIS,28,61.03,285.6,45.4,N,0,iqr_outlier_or_duplicate
-3.6882,102.4093,319.3,2.0,1.4,2023-09-16,1537,Terra,MODIS,98,61.03,290.2,48.2,N,0,iqr_outlier_or_duplicate
-3.333,105.008,309.0,3.3,1.7,2023-09-16,1537,Terra,MODIS,27,61.03,285.4,48.7,N,0,iqr_outlier_or_duplicate
-3.3177,105.0056,316.9,3.3,1.7,2023-09-16,1537,Terra,MODIS,93,61.03,285.2,86.2,N,0,iqr_outlier_or_duplicate
-3.3024,105.0032,315.6,3.3,1.7,2023-09-16,1537,Terra,MODIS,70,61.03,286.6,78.8,N,0,iqr_outlier_or_duplicate
-3.3068,104.9738,312.2,3.3,1.7,2023-09-16,1537,Terra,MODIS,52,61.03,284.3,65.9,N,0,iqr_outlier_or_duplicate
-1.5443,120.4575,303.0,3.6,1.8,2023-09-16,1826,Aqua,MODIS,53,61.03,283.3,47.6,N,0,iqr_outlier_or_duplicate
-1.5375,120.4523,306.1,3.6,1.8,2023-09-16,1826,Aqua,MODIS,67,61.03,283.4,55.1,N,0,iqr_outlier_or_duplicate
-1.5503,102.3858,303.5,3.7,1.8,2023-09-16,1827,Aqua,MODIS,30,61.03,287.7,45.9,N,0,iqr_outlier_or_duplicate
-3.3088,104.9991,326.7,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,293.4,70.3,N,0,iqr_outlier_or_duplicate
-3.3242,105.0159,325.8,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,292.4,65.6,N,0,iqr_outlier_or_duplicate
-3.3083,104.992,325.7,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,292.8,66.9,N,0,iqr_outlier_or_duplicate
-3.3239,105.0088,319.1,2.1,1.4,2023-09-16,1827,Aqua,MODIS,98,61.03,291.8,45.6,N,0,iqr_outlier_or_duplicate
-3.3519,105.0237,351.0,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,292.9,189.8,N,0,iqr_outlier_or_duplicate
-3.3549,105.0423,370.7,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,296.7,349.5,N,0,iqr_outlier_or_duplicate
-7.4463,138.369,353.9,1.0,1.0,2023-09-17,43,Terra,MODIS,97,61.03,303.1,62.6,D,0,iqr_outlier_or_duplicate
-7.7393,139.376,346.4,1.0,1.0,2023-09-17,43,Terra,MODIS,93,61.03,303.6,48.5,D,0,iqr_outlier_or_duplicate
-2.9316,115.3399,316.9,1.0,1.0,2023-09-17,221,Terra,MODIS,69,61.03,277.4,12.6,D,0,iqr_outlier_or_duplicate
-8.5259,122.9346,313.0,3.9,1.8,2023-09-17,222,Terra,MODIS,0,61.03,296.8,46.0,D,0,iqr_outlier_or_duplicate
-8.5332,122.9276,312.1,3.9,1.8,2023-09-17,222,Terra,MODIS,0,61.03,296.6,46.5,D,0,iqr_outlier_or_duplicate
-7.9136,138.7983,326.1,2.0,1.4,2023-09-17,506,Aqua,MODIS,80,61.03,293.0,51.9,D,0,iqr_outlier_or_duplicate
-7.8655,139.68,325.6,2.3,1.5,2023-09-17,506,Aqua,MODIS,80,61.03,297.8,57.1,D,0,iqr_outlier_or_duplicate
-7.9187,138.7866,326.4,2.0,1.4,2023-09-17,506,Aqua,MODIS,80,61.03,290.9,54.2,D,0,iqr_outlier_or_duplicate
-9.7542,123.9339,332.4,3.8,1.8,2023-09-17,506,Aqua,MODIS,85,61.03,298.3,174.6,D,0,iqr_outlier_or_duplicate
-9.745,123.9423,326.2,3.8,1.8,2023-09-17,506,Aqua,MODIS,79,61.03,297.1,120.6,D,0,iqr_outlier_or_duplicate
-9.7616,123.9424,326.0,3.8,1.8,2023-09-17,506,Aqua,MODIS,79,61.03,297.7,117.0,D,0,iqr_outlier_or_duplicate
-7.8663,138.1983,341.7,1.8,1.3,2023-09-17,506,Aqua,MODIS,91,61.03,296.3,86.5,D,0,iqr_outlier_or_duplicate
-8.1167,140.1449,321.9,2.5,1.5,2023-09-17,506,Aqua,MODIS,70,61.03,295.8,53.8,D,0,iqr_outlier_or_duplicate
-2.7117,133.0609,308.3,1.0,1.0,2023-09-17,507,Aqua,MODIS,48,61.03,276.2,6.9,D,0,iqr_outlier_or_duplicate
-3.3325,105.4265,350.0,1.1,1.0,2023-09-17,646,Aqua,MODIS,95,61.03,296.6,60.4,D,0,iqr_outlier_or_duplicate
-3.3231,105.4252,361.7,1.1,1.0,2023-09-17,646,Aqua,MODIS,100,61.03,298.6,94.1,D,0,iqr_outlier_or_duplicate
-3.3615,105.0246,391.1,1.1,1.1,2023-09-17,646,Aqua,MODIS,100,61.03,309.6,234.0,D,0,iqr_outlier_or_duplicate
-3.3629,105.0144,344.8,1.1,1.1,2023-09-17,646,Aqua,MODIS,92,61.03,300.0,47.6,D,0,iqr_outlier_or_duplicate
-3.1188,105.2334,341.8,1.1,1.1,2023-09-17,646,Aqua,MODIS,91,61.03,296.2,45.3,D,0,iqr_outlier_or_duplicate
-5.4767,119.5589,316.0,3.1,1.7,2023-09-17,1439,Terra,MODIS,90,61.03,289.1,70.0,N,0,iqr_outlier_or_duplicate
-3.3629,105.0442,323.1,2.0,1.4,2023-09-17,1440,Terra,MODIS,92,61.03,287.4,57.7,N,0,iqr_outlier_or_duplicate
-3.3652,105.0263,319.8,2.0,1.4,2023-09-17,1440,Terra,MODIS,82,61.03,279.7,49.7,N,0,iqr_outlier_or_duplicate
-3.36,105.0374,331.7,2.0,1.4,2023-09-17,1440,Terra,MODIS,100,61.03,284.5,88.1,N,0,iqr_outlier_or_duplicate
-3.3624,105.0196,307.1,2.0,1.4,2023-09-17,1440,Terra,MODIS,35,61.03,275.8,22.8,N,0,iqr_outlier_or_duplicate
-2.5783,121.3787,318.2,2.9,1.6,2023-09-18,123,Terra,MODIS,69,61.03,290.1,54.4,D,2,iqr_outlier_or_duplicate
-7.4846,138.6322,324.2,4.7,2.0,2023-09-18,124,Terra,MODIS,77,61.03,295.0,133.5,D,0,iqr_outlier_or_duplicate
-7.4848,138.6272,322.9,4.7,2.0,2023-09-18,124,Terra,MODIS,76,61.03,295.0,126.5,D,0,iqr_outlier_or_duplicate
-9.8957,120.2203,334.9,2.6,1.6,2023-09-18,125,Terra,MODIS,86,61.03,302.3,97.0,D,0,iqr_outlier_or_duplicate
-9.9012,120.2129,327.0,2.6,1.6,2023-09-18,125,Terra,MODIS,80,61.03,300.4,56.4,D,0,iqr_outlier_or_duplicate
-9.905,120.2356,324.6,2.6,1.6,2023-09-18,125,Terra,MODIS,78,61.03,300.8,47.3,D,0,iqr_outlier_or_duplicate
-3.3455,105.0339,344.0,1.0,1.0,2023-09-18,302,Terra,MODIS,76,61.03,300.3,37.2,D,0,iqr_outlier_or_duplicate
-3.3557,105.0415,348.4,1.0,1.0,2023-09-18,302,Terra,MODIS,92,61.03,303.8,45.2,D,0,iqr_outlier_or_duplicate
-7.846,112.249,319.7,3.5,1.8,2023-09-18,303,Terra,MODIS,37,61.03,300.4,51.1,D,0,iqr_outlier_or_duplicate
-8.1512,140.3203,328.1,2.4,1.5,2023-09-18,409,Aqua,MODIS,76,61.03,292.3,70.6,D,0,iqr_outlier_or_duplicate
-7.4526,138.3588,321.7,3.4,1.7,2023-09-18,410,Aqua,MODIS,76,61.03,294.9,78.7,D,0,iqr_outlier_or_duplicate
-7.8357,138.2392,330.0,3.5,1.8,2023-09-18,410,Aqua,MODIS,84,61.03,294.5,143.4,D,0,iqr_outlier_or_duplicate
-7.8295,138.2429,332.1,3.5,1.8,2023-09-18,410,Aqua,MODIS,85,61.03,294.6,159.6,D,0,iqr_outlier_or_duplicate
-7.9889,139.1565,323.0,3.0,1.6,2023-09-18,410,Aqua,MODIS,78,61.03,295.4,77.8,D,0,iqr_outlier_or_duplicate
-6.5982,139.1258,321.1,2.9,1.6,2023-09-18,410,Aqua,MODIS,73,61.03,292.9,64.8,D,0,iqr_outlier_or_duplicate
-7.9933,139.1371,320.7,3.0,1.6,2023-09-18,410,Aqua,MODIS,75,61.03,295.8,61.3,D,0,iqr_outlier_or_duplicate
-7.9632,139.7267,325.1,2.7,1.6,2023-09-18,410,Aqua,MODIS,80,61.03,295.6,67.7,D,0,iqr_outlier_or_duplicate
-7.9601,139.7507,331.2,2.7,1.6,2023-09-18,410,Aqua,MODIS,85,61.03,296.3,100.0,D,0,iqr_outlier_or_duplicate
-7.9772,139.7285,329.2,2.7,1.6,2023-09-18,410,Aqua,MODIS,83,61.03,296.4,87.8,D,0,iqr_outlier_or_duplicate
-7.9741,139.7526,323.6,2.7,1.6,2023-09-18,410,Aqua,MODIS,78,61.03,295.8,61.1,D,0,iqr_outlier_or_duplicate
-9.8653,124.0593,328.3,1.0,1.0,2023-09-18,547,Aqua,MODIS,56,61.03,311.2,11.3,D,0,iqr_outlier_or_duplicate
-9.8136,123.7903,342.6,1.0,1.0,2023-09-18,548,Aqua,MODIS,90,61.03,306.9,36.0,D,0,iqr_outlier_or_duplicate
-9.7676,123.7862,382.8,1.0,1.0,2023-09-18,548,Aqua,MODIS,100,61.03,309.4,158.6,D,0,iqr_outlier_or_duplicate
-9.6808,123.88,417.5,1.0,1.0,2023-09-18,548,Aqua,MODIS,100,61.03,313.7,379.4,D,0,iqr_outlier_or_duplicate
-8.4888,123.2735,327.7,1.0,1.0,2023-09-18,548,Aqua,MODIS,54,61.03,312.5,16.2,D,0,iqr_outlier_or_duplicate
-8.1726,125.0949,373.3,1.2,1.1,2023-09-18,548,Aqua,MODIS,75,61.03,305.7,149.5,D,0,iqr_outlier_or_duplicate
-8.1742,125.0842,414.5,1.2,1.1,2023-09-18,548,Aqua,MODIS,100,61.03,315.5,435.9,D,0,iqr_outlier_or_duplicate
-8.1646,125.0828,362.2,1.2,1.1,2023-09-18,548,Aqua,MODIS,100,61.03,304.5,104.9,D,0,iqr_outlier_or_duplicate
-8.1704,117.5807,332.5,1.7,1.3,2023-09-18,548,Aqua,MODIS,85,61.03,295.6,54.9,D,0,iqr_outlier_or_duplicate
-3.4323,119.6957,343.2,1.1,1.0,2023-09-18,549,Aqua,MODIS,91,61.03,301.5,46.4,D,0,iqr_outlier_or_duplicate
-0.8708,114.6957,322.9,2.2,1.4,2023-09-18,550,Aqua,MODIS,79,61.03,291.5,49.4,D,0,iqr_outlier_or_duplicate
-0.87,114.7007,325.0,2.2,1.4,2023-09-18,550,Aqua,MODIS,81,61.03,291.5,54.2,D,0,iqr_outlier_or_duplicate
-2.9735,111.5513,313.3,4.2,1.9,2023-09-18,550,Aqua,MODIS,0,61.03,289.8,64.2,D,0,iqr_outlier_or_duplicate
-3.2177,115.4808,326.3,2.1,1.4,2023-09-18,550,Aqua,MODIS,79,61.03,289.7,61.4,D,0,iqr_outlier_or_duplicate
-3.3848,105.3199,321.1,3.3,1.7,2023-09-18,728,Aqua,MODIS,51,61.03,288.2,57.7,D,0,iqr_outlier_or_duplicate
-7.053,138.8227,334.6,1.4,1.2,2023-09-19,27,Terra,MODIS,88,61.03,296.5,47.5,D,0,iqr_outlier_or_duplicate
-7.055,138.8353,356.4,1.4,1.2,2023-09-19,27,Terra,MODIS,98,61.03,297.7,117.8,D,0,iqr_outlier_or_duplicate
-7.4307,138.5305,348.1,1.5,1.2,2023-09-19,27,Terra,MODIS,94,61.03,298.8,85.2,D,0,iqr_outlier_or_duplicate
-8.0079,139.8495,310.4,1.2,1.1,2023-09-19,27,Terra,MODIS,53,61.03,278.3,8.9,D,0,iqr_outlier_or_duplicate
-8.0121,139.8532,309.9,1.2,1.1,2023-09-19,27,Terra,MODIS,40,61.03,280.6,8.9,D,0,iqr_outlier_or_duplicate
-8.0369,138.8127,338.2,1.4,1.2,2023-09-19,27,Terra,MODIS,89,61.03,290.0,53.2,D,0,iqr_outlier_or_duplicate
-9.6758,123.8765,326.9,2.3,1.5,2023-09-19,206,Terra,MODIS,80,61.03,304.1,58.1,D,0,iqr_outlier_or_duplicate
-9.7704,123.7993,326.8,2.2,1.4,2023-09-19,206,Terra,MODIS,80,61.03,306.4,51.0,D,0,iqr_outlier_or_duplicate
-9.9031,123.7155,330.7,2.2,1.4,2023-09-19,206,Terra,MODIS,83,61.03,306.7,59.7,D,0,iqr_outlier_or_duplicate
-8.0161,138.7955,378.7,1.1,1.1,2023-09-19,451,Aqua,MODIS,100,61.03,301.9,164.7,D,0,iqr_outlier_or_duplicate
-7.4377,138.7729,342.0,1.1,1.1,2023-09-19,451,Aqua,MODIS,91,61.03,298.6,46.5,D,0,iqr_outlier_or_duplicate
-6.7664,139.2162,343.4,1.2,1.1,2023-09-19,452,Aqua,MODIS,92,61.03,303.1,54.3,D,0,iqr_outlier_or_duplicate
-8.4805,117.6061,332.1,1.9,1.3,2023-09-19,630,Aqua,MODIS,0,61.03,302.4,49.2,D,0,iqr_outlier_or_duplicate
-8.7845,115.8952,344.5,1.4,1.2,2023-09-19,630,Aqua,MODIS,87,61.03,304.2,63.4,D,0,iqr_outlier_or_duplicate
-4.5029,105.5293,340.7,2.0,1.4,2023-09-19,631,Aqua,MODIS,90,61.03,295.3,95.9,D,0,iqr_outlier_or_duplicate
-4.5052,105.5118,330.1,2.0,1.4,2023-09-19,631,Aqua,MODIS,83,61.03,293.2,54.5,D,0,iqr_outlier_or_duplicate
-4.5119,105.5256,345.8,2.0,1.4,2023-09-19,631,Aqua,MODIS,93,61.03,294.4,121.7,D,0,iqr_outlier_or_duplicate
-2.351,114.7567,343.7,1.5,1.2,2023-09-19,631,Aqua,MODIS,92,61.03,297.9,71.9,D,0,iqr_outlier_or_duplicate
-2.4422,133.1331,305.0,2.2,1.4,2023-09-19,1245,Terra,MODIS,12,61.03,273.2,26.2,N,0,iqr_outlier_or_duplicate
-2.9842,105.4136,306.5,4.0,1.9,2023-09-19,1423,Terra,MODIS,68,61.03,288.1,53.1,N,0,iqr_outlier_or_duplicate
-3.3602,105.0284,349.2,1.0,1.0,2023-09-19,1854,Aqua,MODIS,100,61.03,297.5,60.7,N,0,iqr_outlier_or_duplicate
-3.3615,105.0374,379.0,1.0,1.0,2023-09-19,1854,Aqua,MODIS,100,61.03,302.9,150.9,N,0,iqr_outlier_or_duplicate
-9.6699,123.8805,321.1,2.9,1.6,2023-09-20,109,Terra,MODIS,74,61.03,303.8,51.9,D,0,iqr_outlier_or_duplicate
-3.3601,105.0317,371.1,1.3,1.1,2023-09-20,245,Terra,MODIS,100,61.03,302.3,163.9,D,0,iqr_outlier_or_duplicate
-2.5006,114.5531,342.8,2.1,1.4,2023-09-20,245,Terra,MODIS,92,61.03,294.0,120.2,D,0,iqr_outlier_or_duplicate
-8.9098,140.8174,312.1,4.5,1.9,2023-09-20,355,Aqua,MODIS,38,61.03,291.4,47.2,D,0,iqr_outlier_or_duplicate
-8.9087,140.8136,312.1,4.5,1.9,2023-09-20,355,Aqua,MODIS,40,61.03,291.5,47.4,D,0,iqr_outlier_or_duplicate
-9.3733,124.546,389.4,1.1,1.0,2023-09-20,533,Aqua,MODIS,100,61.03,309.0,214.9,D,0,iqr_outlier_or_duplicate
-9.3746,124.5363,426.5,1.1,1.0,2023-09-20,533,Aqua,MODIS,100,61.03,321.0,514.3,D,0,iqr_outlier_or_duplicate
-9.3686,124.54,420.4,1.1,1.0,2023-09-20,533,Aqua,MODIS,100,61.03,319.8,450.0,D,0,iqr_outlier_or_duplicate
-9.3699,124.5304,358.5,1.1,1.0,2023-09-20,533,Aqua,MODIS,99,61.03,308.9,82.1,D,0,iqr_outlier_or_duplicate
-9.2743,124.806,344.8,1.1,1.0,2023-09-20,533,Aqua,MODIS,91,61.03,308.8,45.7,D,0,iqr_outlier_or_duplicate
-9.3005,124.5492,328.5,1.1,1.0,2023-09-20,533,Aqua,MODIS,77,61.03,313.5,13.0,D,0,iqr_outlier_or_duplicate
-9.1886,124.7572,345.3,1.1,1.0,2023-09-20,533,Aqua,MODIS,92,61.03,310.1,44.0,D,0,iqr_outlier_or_duplicate
-8.4474,124.141,334.7,1.1,1.1,2023-09-20,533,Aqua,MODIS,85,61.03,311.0,24.6,D,0,iqr_outlier_or_duplicate
-7.6895,126.3615,343.9,1.0,1.0,2023-09-20,533,Aqua,MODIS,92,61.03,309.4,38.6,D,0,iqr_outlier_or_duplicate
-8.3204,124.2514,341.8,1.1,1.1,2023-09-20,533,Aqua,MODIS,90,61.03,300.5,47.1,D,0,iqr_outlier_or_duplicate
-10.1243,123.7515,327.5,1.2,1.1,2023-09-20,533,Aqua,MODIS,76,61.03,310.6,15.6,D,0,iqr_outlier_or_duplicate
-9.7719,123.7909,354.5,1.2,1.1,2023-09-20,533,Aqua,MODIS,97,61.03,309.6,81.0,D,0,iqr_outlier_or_duplicate
-9.6866,123.8846,343.5,1.2,1.1,2023-09-20,533,Aqua,MODIS,91,61.03,305.9,47.8,D,0,iqr_outlier_or_duplicate
-9.6882,123.8735,374.2,1.2,1.1,2023-09-20,533,Aqua,MODIS,100,61.03,309.4,156.5,D,0,iqr_outlier_or_duplicate
-9.6785,123.8715,341.7,1.2,1.1,2023-09-20,533,Aqua,MODIS,90,61.03,304.9,47.6,D,0,iqr_outlier_or_duplicate
-9.68,123.8608,356.3,1.2,1.1,2023-09-20,533,Aqua,MODIS,98,61.03,305.2,89.0,D,0,iqr_outlier_or_duplicate
-9.6658,123.8922,353.4,1.2,1.1,2023-09-20,533,Aqua,MODIS,96,61.03,303.8,80.6,D,0,iqr_outlier_or_duplicate
-9.6673,123.8811,340.8,1.2,1.1,2023-09-20,533,Aqua,MODIS,89,61.03,302.9,48.1,D,0,iqr_outlier_or_duplicate
-9.6701,123.8601,346.8,1.2,1.1,2023-09-20,533,Aqua,MODIS,93,61.03,302.9,64.3,D,0,iqr_outlier_or_duplicate
-8.2126,117.6015,319.0,3.3,1.7,2023-09-20,534,Aqua,MODIS,39,61.03,297.4,60.5,D,0,iqr_outlier_or_duplicate
-4.2014,122.2815,357.3,1.3,1.1,2023-09-20,534,Aqua,MODIS,98,61.03,300.1,103.6,D,0,iqr_outlier_or_duplicate
-4.1998,122.2929,355.1,1.3,1.1,2023-09-20,534,Aqua,MODIS,97,61.03,299.3,96.2,D,0,iqr_outlier_or_duplicate
-2.8089,110.4856,315.0,4.4,1.9,2023-09-20,713,Aqua,MODIS,62,61.03,293.1,58.4,D,0,iqr_outlier_or_duplicate
-8.5838,121.6495,365.3,1.0,1.0,2023-09-21,149,Terra,MODIS,100,61.03,304.6,93.3,D,0,iqr_outlier_or_duplicate
-8.5926,121.6482,361.7,1.0,1.0,2023-09-21,149,Terra,MODIS,100,61.03,301.4,84.3,D,0,iqr_outlier_or_duplicate
-8.5939,121.6571,353.2,1.0,1.0,2023-09-21,149,Terra,MODIS,97,61.03,303.8,63.1,D,0,iqr_outlier_or_duplicate
-8.6229,121.1627,341.1,1.0,1.0,2023-09-21,149,Terra,MODIS,90,61.03,310.6,31.0,D,0,iqr_outlier_or_duplicate
-8.6788,121.286,347.6,1.0,1.0,2023-09-21,149,Terra,MODIS,94,61.03,309.4,46.5,D,0,iqr_outlier_or_duplicate
-2.3345,106.1333,320.1,2.9,1.6,2023-09-21,326,Terra,MODIS,75,61.03,294.4,58.6,D,0,iqr_outlier_or_duplicate
-8.7816,140.9611,347.6,1.0,1.0,2023-09-21,436,Aqua,MODIS,94,61.03,298.9,49.4,D,0,iqr_outlier_or_duplicate
-8.8642,140.8422,342.2,1.0,1.0,2023-09-21,436,Aqua,MODIS,90,61.03,299.9,38.8,D,0,iqr_outlier_or_duplicate
-8.0401,138.7491,345.1,1.1,1.0,2023-09-21,437,Aqua,MODIS,92,61.03,302.2,48.8,D,0,iqr_outlier_or_duplicate
-7.1153,138.9135,347.3,1.0,1.0,2023-09-21,437,Aqua,MODIS,94,61.03,301.1,52.1,D,0,iqr_outlier_or_duplicate
-7.1167,138.9042,351.7,1.0,1.0,2023-09-21,437,Aqua,MODIS,96,61.03,302.0,62.0,D,0,iqr_outlier_or_duplicate
-9.5178,119.8678,337.5,1.4,1.2,2023-09-21,615,Aqua,MODIS,85,61.03,313.1,37.8,D,0,iqr_outlier_or_duplicate
-9.0004,117.2678,322.5,1.0,1.0,2023-09-21,615,Aqua,MODIS,52,61.03,310.6,12.3,D,0,iqr_outlier_or_duplicate
-8.5791,116.9339,342.2,1.0,1.0,2023-09-21,615,Aqua,MODIS,89,61.03,306.7,39.0,D,0,iqr_outlier_or_duplicate
-3.76,114.6634,345.2,1.0,1.0,2023-09-21,617,Aqua,MODIS,92,61.03,309.7,35.8,D,0,iqr_outlier_or_duplicate
-3.7473,114.6253,332.6,1.0,1.0,2023-09-21,617,Aqua,MODIS,56,61.03,310.8,12.7,D,0,iqr_outlier_or_duplicate
-3.7485,114.6164,368.0,1.0,1.0,2023-09-21,617,Aqua,MODIS,0,61.03,309.4,89.7,D,0,iqr_outlier_or_duplicate
-3.6608,114.7158,334.3,1.0,1.0,2023-09-21,617,Aqua,MODIS,61,61.03,312.5,16.4,D,0,iqr_outlier_or_duplicate
-3.5942,115.0505,352.8,1.0,1.0,2023-09-21,617,Aqua,MODIS,91,61.03,308.1,59.1,D,0,iqr_outlier_or_duplicate
-3.5952,114.6544,333.0,1.0,1.0,2023-09-21,617,Aqua,MODIS,62,61.03,310.8,15.4,D,0,iqr_outlier_or_duplicate
-3.5965,114.6455,335.1,1.0,1.0,2023-09-21,617,Aqua,MODIS,75,61.03,310.7,18.5,D,0,iqr_outlier_or_duplicate
-3.5876,114.6442,337.8,1.0,1.0,2023-09-21,617,Aqua,MODIS,87,61.03,312.1,21.8,D,0,iqr_outlier_or_duplicate
-3.5684,114.6505,331.1,1.0,1.0,2023-09-21,617,Aqua,MODIS,75,61.03,311.1,11.9,D,0,iqr_outlier_or_duplicate
